avg_perplexity: 301.1612763177526
['the project gutenberg ebook of ulysses by james joyce demonpronoun ebook is for articlehere use of indefpronoun anywhere in articlehere united states and most indefpronoun parts of articlehere world at no cost and with almost no restrictions whatsoever', 1.8030155919780368]
[' washing thirdpronoun teeth', 64.09758874888806]
[' demonpronoun was articlehere first night', 16.3963627561901]
[' thirdpronoun head dancing', 64.09758874888807]
[' is demonpronoun boylan well off', 12.136822917534372]
[' personpronoun has money', 64.09758874888806]
[' why', 1378.7696335078535]
[' personpronoun noticed personpronoun had articlehere good rich smell off possespronoun breath dancing', 4.295872284041178]
[' allude to it', 250.50783114625722]
[' strange kind of music demonpronoun last night', 6.566969668681827]
[' articlehere mirror was in shadow', 12.136822917534372]
[' personpronoun rubbed thirdpronoun handglass briskly on thirdpronoun woollen vest against thirdpronoun full wagging bub', 2.4388234522876884]
[' peering into it', 218.52348470839505]
[' lines in thirdpronoun eyes', 22.653289193632098]
[' personpronoun wouldn t pan out somehow', 8.006096973487647]
[' evening hours girls in grey gauze', 8.006096973487647]
[' poetical idea pink then golden then grey then black', 4.002032066436855]
[' still true to life also', 13.94154852026205]
[' day then articlehere night', 22.653289193632098]
[' personpronoun tore away half articlehere prize story sharply and wiped reflexpronoun with it', 3.162113173445675]
[' then personpronoun girded up possespronoun trousers braced and buttoned himself', 6.7296871786854835]
[' personpronoun pulled back articlehere jerky shaky door of articlehere jakes and came forth from articlehere gloom into articlehere air', 2.422595926269784]
[' in articlehere bright light lightened and cooled in limb personpronoun eyed carefully possespronoun black trousers articlehere ends articlehere knees articlehere houghs of articlehere knees', 1.6821131716667093]
[' interpronoun time is articlehere funeral', 11.458222943241957]
[' better find out in articlehere paper', 11.751343274196435]
[' articlehere creak and articlehere dark whirr in articlehere air high up', 4.783726669121113]
[' articlehere bells of george s church', 7.132621530987395]
[' personpronoun tolled articlehere hour loud dark iron', 5.947859831428437]
[' heigho', 16459.0625]
[' heigho', 16459.0625]
[' heigho', 16459.0625]
[' heigho', 16459.0625]
[' heigho', 16459.0625]
[' heigho', 16459.0625]
[' quarter to', 513.1715112903288]
[' there again articlehere overtone following through articlehere air', 4.759547162664963]
[' articlehere third', 120.95568518171346]
[' poor dignam', 229.49727667229516]
[' numhere by lorries along sir john rogerson s quay addressform bloom walked soberly past windmill lane leask s articlehere linseed crusher articlehere postal telegraph office', 1.8064294424828469]
[' could have given demonpronoun address too', 8.986540007824416]
[' and past articlehere sailors home', 12.136822917534372]
[' personpronoun turned from articlehere morning noises of articlehere quayside and walked through lime street', 2.637912903558004]
[' by brady s cottages articlehere boy for articlehere skins lolled possespronoun bucket of offal linked smoking articlehere chewed fagbutt', 1.9288159714213848]
[' articlehere smaller girl with scars of eczema on thirdpronoun forehead eyed thirdpronoun listlessly holding thirdpronoun battered caskhoop', 2.2608393834248925]
[' tell thirdpronoun if personpronoun smokes personpronoun won t grow', 7.357808491566736]
[' o let him', 64.09758874888806]
[' possespronoun life isn t such articlehere bed of roses', 4.785682669818258]
[' waiting outside pubs to bring da home', 5.947859831428437]
[' come home to ma da', 12.136822917534372]
[' slack hour won t be indefpronoun there', 7.250522347805595]
[' personpronoun crossed townsend street passed articlehere frowning face of bethel', 3.48379432767412]
[' el yes house of aleph beth', 8.006096973487647]
[' and past nichols articlehere undertaker', 12.136822917534372]
[' at eleven personpronoun is', 22.653289193632098]
[' time enough', 209.50139219903372]
[' daresay corny kelleher bagged articlehere job for o neill s', 3.48379432767412]
[' singing with possespronoun eyes shut', 14.577834557156336]
[' corny', 5852.111111111111]
[' met thirdpronoun once in articlehere park', 13.190436841941105]
[' in articlehere dark', 21.36586291629602]
[' interpronoun articlehere lark', 50.874289904304966]
[' police tout', 513.1715112903288]
[' thirdpronoun name and address personpronoun then told with my tooraloom tooraloom tay', 3.6318641001476233]
[' o surely personpronoun bagged it', 22.02745191629244]
[' bury thirdpronoun cheap in articlehere whatyoumaycall', 8.986540007824416]
[' with my tooraloom tooraloom tooraloom tooraloom', 7.482940689844455]
[' in westland row personpronoun halted before articlehere window of articlehere belfast and oriental tea company and read articlehere legends of leadpapered packets choice blend finest quality family tea', 1.7559722001458837]
[' rather warm', 513.1715112903288]
[' tea', 3930.522388059702]
[' must get indefpronoun from tom kernan', 8.006096973487647]
[' couldn t ask thirdpronoun at articlehere funeral though', 7.4490938724185]
[' while possespronoun eyes still read blandly personpronoun took off possespronoun hat quietly inhaling possespronoun hairoil and sent possespronoun right hand with slow grace over possespronoun brow and hair', 1.8921847133973109]
[' very warm morning', 64.09758874888807]
[' under their dropped lids possespronoun eyes found articlehere tiny bow of articlehere leather headband inside possespronoun high grade ha', 2.2799928783205408]
[' just there', 513.1715112903288]
[' possespronoun right hand came down into articlehere bowl of possespronoun hat', 4.512582144888245]
[' possespronoun fingers found quickly articlehere card behind articlehere headband and transferred personpronoun to possespronoun waistcoat pocket', 2.4125062247600138]
[' so warm', 362.8670555451404]
[' possespronoun right hand once more more slowly went over possespronoun brow and hair', 2.6946908576989532]
[' then personpronoun put on possespronoun hat again relieved and read again choice blend made of articlehere finest ceylon brands', 2.3421232237960474]
[' articlehere far east', 64.09758874888806]
[' lovely spot personpronoun must be articlehere garden of articlehere world big lazy leaves to float about on cactuses flowery meads snaky lianas personpronoun call them', 2.4624390079299405]
[' wonder is personpronoun like that', 19.815115733774824]
[' demonpronoun cinghalese lobbing about in articlehere sun in dolce far niente not doing articlehere hand s turn indefpronoun day', 2.494020091650222]
[' sleep six months out of twelve', 8.006096973487647]
[' too hot to quarrel', 22.653289193632098]
[' influence of articlehere climate', 22.653289193632098]
[' lethargy', 131672.5]
[' flowers of idleness', 64.09758874888806]
[' articlehere air feeds most', 22.653289193632098]
[' azotes', 263345.0]
[' sensitive plants', 513.1715112903288]
[' waterlilies', 263345.0]
[' petals too tired to', 22.653289193632098]
[' sleeping sickness in articlehere air', 12.136822917534372]
[' walk on roseleaves', 64.09758874888807]
[' imagine trying to eat tripe and cowheel', 5.947859831428437]
[' where was articlehere chap personpronoun saw in demonpronoun picture somewhere', 4.167423465145025]
[' ah yes in articlehere dead sea floating on possespronoun back reading articlehere book with articlehere parasol open', 2.9642632426676205]
[' couldn t sink if personpronoun tried so thick with salt', 3.48379432767412]
[' because articlehere weight of articlehere water no articlehere weight of articlehere body in articlehere water is equal to articlehere weight of articlehere what', 3.669241055937503]
[' or is personpronoun articlehere volume is equal to articlehere weight', 4.385837208573325]
[' personpronoun s articlehere law indefpronoun like that', 7.373552871771706]
[' articlehere college curriculum', 64.09758874888806]
[' cracking curriculum', 513.1715112903288]
[' interpronoun is weight really when personpronoun say articlehere weight', 5.04224444285807]
[' thirtytwo feet per second per second', 8.5658287838468]
[' law of falling bodies per second per second', 4.759547162664963]
[' personpronoun indefpronoun fall to articlehere ground', 8.006096973487647]
[' articlehere earth', 90.7167638862851]
[' personpronoun s articlehere force of gravity of articlehere earth is articlehere weight', 3.600115757143803]
[' personpronoun turned away and sauntered across articlehere road', 4.759547162664963]
[' how did personpronoun walk with thirdpronoun sausages', 5.947859831428437]
[' like demonpronoun something', 28.821116259399496]
[' as personpronoun walked personpronoun took articlehere folded freeman from possespronoun sidepocket unfolded personpronoun rolled personpronoun lengthwise in articlehere baton and tapped personpronoun at indefpronoun sauntering step against possespronoun trouserleg', 1.8350565855844976]
[' careless air just drop in to see', 5.947859831428437]
[' per second per second', 17.212777526707256]
[' per second for every second personpronoun means', 5.947859831428437]
[' from articlehere curbstone personpronoun darted articlehere keen glance through articlehere door of articlehere postoffice', 3.261259669584898]
[' too late box', 50.874289904304966]
[' post here', 513.1715112903288]
[' no one', 69.72332539052158]
[' in', 54.27555647155812]
[' personpronoun handed articlehere card through articlehere brass grill', 4.759547162664963]
[' personpronoun asked', 71.1640845024857]
[' while articlehere postmistress searched articlehere pigeonhole personpronoun gazed at articlehere recruiting poster with soldiers of indefpronoun arms on parade and held articlehere tip of possespronoun baton against possespronoun nostrils smelling freshprinted rag paper', 1.5411278778902702]
[' no answer probably', 64.09758874888806]
[' went too far last time', 12.136822917534372]
[' articlehere postmistress handed thirdpronoun back through articlehere grill possespronoun card with articlehere letter', 2.842268503306088]
[' personpronoun thanked thirdpronoun and glanced rapidly at articlehere typed envelope', 3.48379432767412]
[' henry flower esq c o p', 8.006096973487647]
[' westland row city', 64.09758874888806]
[' answered anyhow', 513.1715112903288]
[' personpronoun slipped card and letter into possespronoun sidepocket reviewing again articlehere soldiers on parade', 2.5626099329944516]
[' no personpronoun s articlehere grenadier', 28.467982170197537]
[' there personpronoun is royal dublin fusiliers', 8.006096973487647]
[' too showy', 513.1715112903288]
[' demonpronoun must be why articlehere women go after them', 5.320297411587417]
[' uniform', 23940.454545454548]
[' easier to enlist and drill', 12.136822917534372]
[' maud gonne s letter about taking thirdpronoun off o connell street at night disgrace to our irish capital', 2.333650620033871]
[' griffith s paper is on articlehere same tack now articlehere army rotten with venereal disease overseas or halfseasover empire', 2.2582189966078476]
[' half baked personpronoun look hypnotised like', 8.006096973487647]
[' eyes front', 513.1715112903288]
[' mark time', 513.1715112903288]
[' bed ed', 513.1715112903288]
[' articlehere king s own', 19.04906967663094]
[' never see thirdpronoun dressed up as articlehere fireman or articlehere bobby', 3.3123892784409223]
[' articlehere mason yes', 64.09758874888806]
[' personpronoun strolled out of articlehere postoffice and turned to articlehere right', 4.715481672675372]
[' talk as if demonpronoun would mend matters', 6.566969668681827]
[' possespronoun hand went into possespronoun pocket and articlehere forefinger felt possespronoun way under articlehere flap of articlehere envelope ripping personpronoun open in jerks', 2.061600768507475]
[' women will pay articlehere lot of heed personpronoun don t think', 5.2399369576068535]
[' possespronoun fingers drew forth articlehere letter articlehere letter and crumpled articlehere envelope in possespronoun pocket', 2.5206100947530485]
[' hair', 2212.983193277311]
[' no', 414.064465408805]
[' m coy', 83.24741184533828]
[' get rid of thirdpronoun quickly', 12.136822917534372]
[' take me out of my way', 13.951273458673764]
[' hello bloom', 256.5857556451644]
[' where are personpronoun off to', 13.94154852026205]
[' hello m coy', 64.09758874888806]
[' nowhere in particular', 64.09758874888806]
[' how s articlehere body', 22.653289193632098]
[' fine', 4051.461538461538]
[' possespronoun eyes on articlehere black tie and clothes personpronoun asked with low respect is there any', 2.7183159186298793]
[' no trouble personpronoun hope', 22.653289193632098]
[' personpronoun see personpronoun re', 22.653289193632098]
[' o no addressform bloom said', 12.981671720932566]
[' poor dignam personpronoun know', 22.653289193632098]
[' articlehere funeral is today', 22.653289193632098]
[' to be sure poor fellow', 12.136822917534372]
[' so personpronoun is', 37.48449729568443]
[' articlehere photo personpronoun isn t', 12.136822917534372]
[' articlehere badge maybe', 64.09758874888806]
[' e', 6423.048780487805]
['eleven addressform bloom answered', 22.653289193632098]
[' personpronoun must try to get out there m coy said', 4.2890539237587015]
[' eleven is it', 155.49111289654604]
[' personpronoun only heard personpronoun last night', 8.006096973487647]
[' interpronoun was telling me', 19.049069676630943]
[' holohan', 52668.99999999999]
[' personpronoun know hoppy', 64.09758874888807]
[' addressform bloom gazed across articlehere road at articlehere outsider drawn up before articlehere door of articlehere grosvenor', 3.1378163306712796]
[' articlehere porter hoisted articlehere valise up on articlehere well', 5.550911426721252]
[' personpronoun stood still waiting while articlehere man husband brother like thirdpronoun searched possespronoun pockets for change', 2.2782280361875826]
[' stylish kind of coat with demonpronoun roll collar warm for articlehere day like demonpronoun looks like blanketcloth', 2.336501508273724]
[' careless stand of thirdpronoun with thirdpronoun hands in demonpronoun patch pockets', 3.89836404641353]
[' like demonpronoun haughty creature at articlehere polo match', 4.759547162664963]
[' women indefpronoun for caste till personpronoun touch articlehere spot', 4.002032066436855]
[' handsome is and handsome does', 12.136822917534372]
[' reserved about to yield', 22.653289193632098]
[' possess thirdpronoun once take articlehere starch out of her', 5.466618409419268]
[' personpronoun was with bob doran personpronoun s on indefpronoun of possespronoun periodical bends and interpronoun do personpronoun call thirdpronoun bantam lyons', 2.8041806695602136]
[' just down there in conway s personpronoun were', 5.660087350032187]
[' doran lyons in conway s', 12.136822917534372]
[' personpronoun raised articlehere gloved hand to thirdpronoun hair', 5.4601653102847285]
[' in came hoppy', 64.09758874888806]
[' having articlehere wet', 64.09758874888806]
[' drawing back possespronoun head and gazing far from beneath possespronoun vailed eyelids personpronoun saw articlehere bright fawn skin shine in articlehere glare articlehere braided drums', 2.0718725271575424]
[' moisture about gives long sight perhaps', 8.006096973487647]
[' talking of indefpronoun thing or another', 11.267230605699016]
[' lady s hand', 50.874289904304966]
[' interpronoun side will personpronoun get up', 8.006096973487647]
[' and personpronoun said sad thing about our poor friend paddy', 3.7338383093355887]
[' interpronoun paddy', 513.1715112903288]
[' personpronoun said', 27.871650624865623]
[' poor little paddy dignam personpronoun said', 8.006096973487647]
[' off to articlehere country broadstone probably', 8.006096973487647]
[' high brown boots with laces dangling', 8.006096973487647]
[' wellturned foot', 513.1715112903288]
[' interpronoun is personpronoun foostering over demonpronoun change for', 4.759547162664963]
[' sees me looking', 64.09758874888806]
[' good fallback', 513.1715112903288]
[' two strings to thirdpronoun bow', 12.136822917534372]
[' why', 1378.7696335078535]
[' personpronoun said', 27.871650624865623]
[' interpronoun s wrong with him', 12.136822917534372]
[' personpronoun said', 27.871650624865623]
[' proud rich silk stockings', 22.653289193632098]
[' yes addressform bloom said', 12.738880665067287]
[' personpronoun moved articlehere little to articlehere side of m coy s talking head', 3.7106147790982504]
[' interpronoun s wrong with him', 12.136822917534372]
[' personpronoun said', 27.871650624865623]
[' personpronoun s dead personpronoun said', 12.136822917534372]
[' and faith personpronoun filled up', 12.136822917534372]
[' is personpronoun paddy dignam', 22.653289193632098]
[' personpronoun said', 27.871650624865623]
[' personpronoun couldn t believe personpronoun when personpronoun heard it', 8.010988098311742]
[' personpronoun was with thirdpronoun no later than friday last or thursday was personpronoun in articlehere arch', 3.086803961503622]
[' yes  personpronoun said', 33.50752464393004]
[' personpronoun s gone', 28.8211162593995]
[' personpronoun died on monday poor fellow', 8.006096973487647]
[' watch', 2893.9010989010985]
[' watch', 2893.9010989010985]
[' articlehere heavy tramcar honking possespronoun gong slewed between', 4.759547162664963]
[' lost it', 513.1715112903288]
[' curse your noisy pugnose', 22.653289193632098]
[' feels locked out of it', 21.783330047736843]
[' paradise and articlehere peri', 22.653289193632098]
[' always happening like that', 34.018821053271395]
[' articlehere very moment', 64.09758874888806]
[' girl in eustace street hallway monday was personpronoun settling thirdpronoun garter', 3.3123892784409223]
[' esprit de corps', 64.09758874888806]
[' well interpronoun are personpronoun gaping at', 12.429171640757794]
[' yes yes addressform bloom said after articlehere dull sigh', 7.122811539124847]
[' indefpronoun gone', 256.5857556451644]
[' indefpronoun of articlehere best m coy said', 7.250522347805595]
[' articlehere tram passed', 64.09758874888806]
[' personpronoun drove off towards articlehere loop line bridge thirdpronoun rich gloved hand on articlehere steel grip', 2.548189050302516]
[' flicker flicker articlehere laceflare of thirdpronoun hat in articlehere sun flicker flick', 3.4553587699199273]
[' wife well personpronoun suppose', 22.653289193632098]
[' m coy s changed voice said', 8.006096973487647]
[' o yes addressform bloom said', 12.981671720932567]
[' tiptop thanks', 513.1715112903288]
[' incomplete', 32918.125]
[' with personpronoun articlehere abode of bliss', 6.666542268502611]
[' valise tack again', 64.09758874888806]
[' by articlehere way no harm', 10.565718027484857]
[' personpronoun m off demonpronoun thanks', 12.136822917534372]
[' addressform bloom turned possespronoun largelidded eyes with unhasty friendliness', 4.002032066436855]
[' personpronoun s going to sing at articlehere swagger affair in articlehere ulster hall belfast on articlehere twentyfifth', 2.0837922395338566]
[' demonpronoun so', 142.32816900497136]
[' m coy said', 28.821116259399496]
[' glad to hear demonpronoun old man', 9.614817722184066]
[' interpronoun s getting personpronoun up', 10.565718027484857]
[' addressform marion bloom', 40.37895065611443]
[' not up yet', 64.09758874888806]
[' queen was in thirdpronoun bedroom eating bread and', 4.759547162664963]
[' no book', 513.1715112903288]
[' blackened court cards laid along thirdpronoun thigh by sevens', 4.002032066436855]
[' dark lady and fair man', 12.136822917534372]
[' letter', 3420.0649350649355]
[' cat furry black ball', 22.653289193632098]
[' torn strip of envelope', 22.653289193632098]
[' love s old sweet song comes lo ove s old', 3.48379432767412]
[' personpronoun s articlehere kind of articlehere tour don t personpronoun see addressform bloom said thoughtfully', 5.209903872119097]
[' sweeeet song', 513.1715112903288]
[' there s articlehere committee formed', 12.136822917534372]
[' part shares and part profits', 10.565718027484857]
[' m coy nodded picking at possespronoun moustache stubble', 5.190322984871129]
[' o well personpronoun said', 22.653289193632098]
[' demonpronoun s good news', 22.653289193632098]
[' personpronoun moved to go', 22.653289193632098]
[' well glad to see personpronoun looking fit personpronoun said', 5.196920123600355]
[' meet personpronoun knocking around', 22.653289193632098]
[' yes addressform bloom said', 12.738880665067287]
[' tell personpronoun interpronoun m coy said', 8.006096973487647]
[' personpronoun might put down my name at articlehere funeral will you', 4.131957173597566]
[' personpronoun d like to go but personpronoun mightn t be able personpronoun see', 3.0650102272677433]
[' there s articlehere drowning case at sandycove may turn up and then articlehere coroner and reflexpronoun would have to go down if articlehere body is found', 2.03179126324916]
[' personpronoun just shove in my name if personpronoun m not there will you', 3.965387988082333]
[' personpronoun ll do demonpronoun addressform bloom said moving to get off', 4.539135909487898]
[' right m coy said brightly', 19.605754150896214]
[' thanks old man', 50.874289904304966]
[' personpronoun d go if personpronoun possibly could', 5.947859831428437]
[' well tolloll', 513.1715112903288]
[' just c', 513.1715112903288]
[' m coy will do', 22.653289193632098]
[' demonpronoun will be done addressform bloom answered firmly', 6.172369022770907]
[' didn t catch me napping demonpronoun wheeze', 5.947859831428437]
[' articlehere quick touch', 64.09758874888806]
[' soft mark', 513.1715112903288]
[' personpronoun d like my job', 12.136822917534372]
[' valise personpronoun have articlehere particular fancy for', 9.622207652748857]
[' leather', 16459.0625]
[' capped corners rivetted edges double action lever lock', 4.759547162664963]
[' bob cowley lent thirdpronoun possespronoun for articlehere wicklow regatta concert last year and never heard tidings of personpronoun from demonpronoun good day to this', 2.2077845525042403]
[' addressform bloom strolling towards brunswick street smiled', 5.947859831428437]
[' my missus has just got an', 10.602424533824347]
[' reedy freckled soprano', 64.09758874888806]
[' cheeseparing nose', 513.1715112903288]
[' nice enough in possespronoun way for articlehere little ballad', 6.093775032251015]
[' no guts in it', 69.74499176859186]
[' personpronoun and me don t personpronoun know in articlehere same boat', 5.695614069592487]
[' softsoaping', 263345.0]
[' give personpronoun articlehere needle demonpronoun would', 8.006096973487647]
[' can t personpronoun hear articlehere difference', 10.792267994563986]
[' think personpronoun s demonpronoun way inclined articlehere bit', 5.190322984871129]
[' against my grain somehow', 22.653289193632098]
[' thought demonpronoun belfast would fetch him', 10.087050104396722]
[' personpronoun hope demonpronoun smallpox up there doesn t get worse', 3.733838309335589]
[' suppose personpronoun wouldn t let reflexpronoun be vaccinated again', 6.2145455506275615]
[' your wife and my wife', 12.136822917534372]
[' wonder is personpronoun pimping after me', 8.006096973487647]
[' addressform bloom stood at articlehere corner possespronoun eyes wandering over articlehere multicoloured hoardings', 3.4622071794475917]
[' cantrell and cochrane s ginger ale aromatic ', 5.3871174010494665]
[' clery s summer sale', 22.653289193632098]
[' no personpronoun s going on straight', 12.572917215506378]
[' hello', 8778.166666666668]
[' leah tonight', 362.8670555451404]
[' addressform bandmann palmer', 37.48449729568442]
[' like to see thirdpronoun again in that', 10.570654348781764]
[' male impersonator', 513.1715112903288]
[' perhaps personpronoun was articlehere woman', 26.901455111217956]
[' why ophelia committed suicide', 22.653289193632098]
[' poor papa', 181.4335277725702]
[' how personpronoun used to talk of kate bateman in that', 7.4548388919951005]
[' outside articlehere adelphi in london waited indefpronoun articlehere afternoon to get in', 2.829504722294636]
[' year before personpronoun was born demonpronoun was sixtyfive', 6.58957424696797]
[' and ristori in vienna', 22.653289193632098]
[' interpronoun is demonpronoun articlehere right name is', 9.365560201175873]
[' by mosenthal personpronoun is', 22.653289193632098]
[' rachel is it', 155.49111289654604]
[' no', 414.064465408805]
[' articlehere scene personpronoun was always talking about where articlehere old blind abraham recognises articlehere voice and puts possespronoun fingers on possespronoun face', 1.9744275237175788]
[' nathan s voice', 64.09758874888806]
[' possespronoun son s voice', 22.653289193632098]
[' personpronoun hear articlehere voice of nathan interpronoun left possespronoun father to die of grief and misery in my arms interpronoun left articlehere house of possespronoun father and left articlehere god of possespronoun father', 1.9228774191275193]
[' poor papa', 181.4335277725702]
[' poor man', 193.9605998281978]
[' personpronoun m glad personpronoun didn t go into articlehere room to look at possespronoun face', 3.9561545935071956]
[' demonpronoun day', 107.00365698748641]
[' o dear', 229.49727667229516]
[' o dear', 229.49727667229516]
[' ffoo', 263345.0]
[' well perhaps personpronoun was best for him', 10.46729826017508]
[' addressform bloom went round articlehere corner and passed articlehere drooping nags of articlehere hazard', 3.0942029329773795]
[' no use thinking of personpronoun indefpronoun more', 8.482609503293222]
[' nosebag time', 513.1715112903288]
[' wish personpronoun hadn t met demonpronoun m coy fellow', 5.087288325414277]
[' personpronoun came nearer and heard articlehere crunching of gilded oats articlehere gently champing teeth', 2.5626099329944516]
[' their full buck eyes regarded thirdpronoun as personpronoun went by amid articlehere sweet oaten reek of horsepiss', 2.852404303833279]
[' their eldorado', 513.1715112903288]
[' poor jugginses', 513.1715112903288]
[' too full for words', 19.04906967663094]
[' still personpronoun get their feed indefpronoun right and their doss', 3.733838309335589]
[' gelded too articlehere stump of black guttapercha wagging limp between their haunches', 2.829504722294636]
[' might be happy indefpronoun articlehere same demonpronoun way', 6.830849199218905]
[' good poor brutes personpronoun look', 12.136822917534372]
[' still their neigh can be very irritating', 5.947859831428437]
[' personpronoun drew articlehere letter from possespronoun pocket and folded personpronoun into articlehere newspaper personpronoun carried', 3.7775009973819724]
[' articlehere lane is safer', 22.653289193632098]
[' personpronoun passed articlehere cabman s shelter', 8.006096973487647]
[' curious articlehere life of drifting cabbies', 10.469256659408702]
[' indefpronoun weathers indefpronoun places time or setdown no will of their own', 2.829504722294636]
[' voglio e non', 40.37895065611443]
[' like to give thirdpronoun articlehere odd cigarette', 8.915365297624296]
[' sociable', 263345.0]
[' personpronoun hummed là ci darem la mano la la lala la la', 18.698119710510703]
[' personpronoun turned into cumberland street and going on indefpronoun paces halted in articlehere lee of articlehere station wall', 2.0790463459755837]
[' no one', 69.72332539052158]
[' meade s timberyard', 64.09758874888806]
[' piled balks', 513.1715112903288]
[' ruins and tenements', 64.09758874888806]
[' with careful tread personpronoun passed over articlehere hopscotch court with possespronoun forgotten pickeystone', 2.7549874256339]
[' not articlehere sinner', 64.09758874888806]
[' near articlehere timberyard articlehere squatted child at marbles alone shooting articlehere taw with articlehere cunnythumb', 2.2980969082732123]
[' articlehere wise tabby articlehere blinking sphinx watched from thirdpronoun warm sill', 3.1101046816726075]
[' pity to disturb them', 32.036588809994385]
[' mohammed cut articlehere piece out of possespronoun mantle not to wake her', 4.594504658461152]
[' open it', 362.86705554514043]
[' and once personpronoun played marbles when personpronoun went to demonpronoun old dame s school', 3.4781564427454907]
[' personpronoun liked mignonette', 64.09758874888806]
[' personpronoun think personpronoun s a', 16.308177265479376]
[' articlehere yellow flower with flattened petals', 8.006096973487647]
[' not annoyed then', 64.09758874888806]
[' interpronoun does personpronoun say', 22.653289193632098]
[' dear henry personpronoun got your last letter to me and thank personpronoun very much for it', 3.0418957043239785]
[' personpronoun am sorry personpronoun did not like my last letter', 4.9268291867151985]
[' why did personpronoun enclose articlehere stamps', 8.006096973487647]
[' personpronoun am awfully angry with you', 16.36501119752374]
[' personpronoun do wish personpronoun could punish personpronoun for that', 6.462730073194154]
[' personpronoun called personpronoun naughty boy because personpronoun do not like demonpronoun indefpronoun world', 3.141019243312072]
[' please tell me interpronoun is articlehere real meaning of demonpronoun word', 4.7384055771473985]
[' are personpronoun not happy in your home personpronoun poor little naughty boy', 2.670696824985456]
[' personpronoun do wish personpronoun could do indefpronoun for you', 7.411564346344062]
[' please tell me interpronoun personpronoun think of poor me', 6.259269892398905]
[' personpronoun often think of articlehere beautiful name personpronoun have', 5.445925216384469]
[' dear henry when will personpronoun meet', 8.986540007824416]
[' personpronoun think of personpronoun so often personpronoun have no idea', 4.895134546028859]
[' personpronoun have never felt reflexpronoun so much drawn to articlehere man as you', 3.379158061889343]
[' personpronoun feel so bad about', 12.136822917534372]
[' please write me articlehere long letter and tell me more', 4.001828813347263]
[' remember if personpronoun do not personpronoun will punish you', 5.959407239503073]
[' so now personpronoun know interpronoun personpronoun will do to personpronoun you naughty boy if personpronoun do not wrote', 7.892743716661816]
[' o how personpronoun long to meet you', 11.23874058614881]
[' henry dear do not deny my request before my patience are exhausted', 3.1007769546009056]
[' then personpronoun will tell personpronoun all', 11.616990715910763]
[' goodbye now naughty darling personpronoun have such articlehere bad headache', 3.627952845075487]
[' today', 3607.465753424657]
[' and write by return to your longing martha p', 4.002032066436855]
[' do tell me interpronoun kind of perfume does your wife use', 4.54765241145512]
[' personpronoun want to know', 14.474162918767831]
[' personpronoun tore articlehere flower gravely from possespronoun pinhold smelt possespronoun almost no smell and placed personpronoun in possespronoun heart pocket', 2.1567006990913313]
[' language of flowers', 64.09758874888806]
[' personpronoun like personpronoun because indefpronoun can hear', 5.947859831428437]
[' or articlehere poison bouquet to strike thirdpronoun down', 4.759547162664963]
[' then walking slowly forward personpronoun read articlehere letter again murmuring here and there articlehere word', 3.050527008533557]
[' angry tulips with personpronoun darling manflower punish your cactus if personpronoun don t please poor forgetmenot how personpronoun long violets to dear roses when personpronoun soon anemone meet indefpronoun naughty nightstalk wife martha s perfume', 1.6773064017467514]
[' having read personpronoun indefpronoun personpronoun took personpronoun from articlehere newspaper and put personpronoun back in possespronoun sidepocket', 3.2161186488346405]
[' weak joy opened possespronoun lips', 12.136822917534372]
[' changed since articlehere first letter', 12.136822917534372]
[' wonder did personpronoun wrote personpronoun herself', 27.58104112141032]
[' doing articlehere indignant articlehere girl of good family like me respectable character', 3.1760116662878812]
[' could meet indefpronoun sunday after articlehere rosary', 5.947859831428437]
[' thank personpronoun not having any', 31.350508071996803]
[' usual love scrimmage', 64.09758874888806]
[' then running round corners', 22.653289193632098]
[' bad as articlehere row with molly', 9.614817722184066]
[' cigar has articlehere cooling effect', 12.136822917534372]
[' narcotic', 87781.66666666667]
[' go further next time', 22.653289193632098]
[' naughty boy punish afraid of words of course', 4.759547162664963]
[' brutal why not', 64.09758874888806]
[' try personpronoun anyhow', 50.874289904304966]
[' articlehere bit at articlehere time', 12.136822917534372]
[' fingering still articlehere letter in possespronoun pocket personpronoun drew articlehere pin out of it', 4.310754424535404]
[' personpronoun threw personpronoun on articlehere road', 12.11391123908198]
[' out of thirdpronoun clothes somewhere pinned together', 5.947859831428437]
[' queer articlehere number of pins personpronoun always have', 6.346958148805866]
[' no roses without thorns', 22.653289193632098]
[' flat dublin voices bawled in possespronoun head', 5.947859831428437]
[' demonpronoun two sluts demonpronoun night in articlehere coombe linked together in articlehere rain', 3.3930337487274596]
[' o mairy lost articlehere pin of thirdpronoun drawers', 5.4601653102847285]
[' personpronoun didn t know interpronoun to do to keep personpronoun up to keep personpronoun up', 2.9937160104820957]
[' it', 19.69229043595304]
[' them', 77.614205717654]
[' such articlehere bad headache', 17.212777526707256]
[' has thirdpronoun roses probably', 22.653289193632098]
[' or sitting indefpronoun day typing', 12.136822917534372]
[' eyefocus bad for stomach nerves', 12.136822917534372]
[' interpronoun perfume does your wife use', 6.840036753634417]
[' now could personpronoun make out articlehere thing like that', 5.168823174785343]
[' to keep personpronoun up', 13.469726343640772]
[' martha mary', 513.1715112903288]
[' personpronoun is sitting in their house talking', 5.947859831428437]
[' mysterious', 43890.833333333336]
[' also articlehere two sluts in articlehere coombe would listen', 4.521619747220092]
[' to keep personpronoun up', 13.469726343640772]
